State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Cauliflower,FAQ,30/09/2025,3000,5000,4000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Ginger(Green),Other,FAQ,30/09/2025,2000,3500,2800
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),"Peas Wet",Other,FAQ,30/09/2025,5000,10000,8000
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,30/09/2025,1650,3050,2600
Gujarat,Bharuch,Jambusar,Cotton,Other,FAQ,30/09/2025,5800,6200,6000
Gujarat,"Chhota Udaipur",Bodeliu,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,30/09/2025,6870,7001,6940
Gujarat,Rajkot,Dhoraji,Cotton,"H.B (Unginned)",Non-FAQ,30/09/2025,5805,7680,7055
Gujarat,Surendranagar,"Dasada Patadi","Guar Seed(Cluster Beans Seed)",Whole,FAQ,30/09/2025,3750,3850,3840
Gujarat,Vadodara(Baroda),Padra,"Bitter gourd",Other,FAQ,30/09/2025,1500,2250,1900
Gujarat,Vadodara(Baroda),Padra,"Cluster beans",Other,FAQ,30/09/2025,6000,7500,6750
Gujarat,Vadodara(Baroda),Padra,"Sponge gourd",Other,FAQ,30/09/2025,1750,2500,2150
Haryana,Gurgaon,Gurgaon,Onion,Other,FAQ,30/09/2025,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,30/09/2025,5000,7000,6000
Haryana,Gurgaon,Gurgaon,Tomato,Other,FAQ,30/09/2025,1500,2500,2000
Haryana,Hissar,Uklana,"Bottle gourd","Bottle Gourd",FAQ,30/09/2025,1000,1200,1200
Haryana,Kurukshetra,Babain,Paddy(Dhan)(Common),"Paddy fine",FAQ,30/09/2025,2389,2389,2389
Haryana,Mahendragarh-Narnaul,Narnaul,"Bhindi(Ladies Finger)",Bhindi,FAQ,30/09/2025,2500,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,"Bitter gourd","Bitter Gourd",FAQ,30/09/2025,3500,3500,3500
Haryana,Mahendragarh-Narnaul,Narnaul,Brinjal,Brinjal,FAQ,30/09/2025,1000,2000,1500
Haryana,Mahendragarh-Narnaul,Narnaul,Coriander(Leaves),Coriander,FAQ,30/09/2025,5000,5000,5000
Haryana,Mahendragarh-Narnaul,Narnaul,"Green Chilli","Green Chilly",FAQ,30/09/2025,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Potato,Potato,FAQ,30/09/2025,1000,1300,1200
Haryana,Mewat,Punhana,Onion,Other,FAQ,30/09/2025,1500,1500,1500
Haryana,Panipat,Panipat,Apple,Other,Medium,30/09/2025,2000,6000,4000
Haryana,Panipat,Panipat,Onion,Other,FAQ,30/09/2025,500,1500,1000
Haryana,Panipat,Panipat,Paddy(Dhan)(Basmati),1121,FAQ,30/09/2025,2950,3050,3000
Haryana,Rohtak,Meham,Banana,Other,Medium,30/09/2025,1600,1600,1600
Haryana,Rohtak,Meham,"Bottle gourd","Bottle Gourd",FAQ,30/09/2025,2000,2000,2000
Haryana,Rohtak,Meham,Brinjal,Other,FAQ,30/09/2025,1000,1000,1000
Haryana,Rohtak,Meham,Onion,Other,FAQ,30/09/2025,1400,1400,1400
Haryana,Sonipat,Gohana,Guava,Other,Large,30/09/2025,3000,5000,4000
Haryana,Sonipat,Gohana,"Mousambi(Sweet Lime)",Other,Large,30/09/2025,2500,3000,2800
Haryana,Sonipat,Gohana,Onion,Other,Non-FAQ,30/09/2025,1200,2500,1500
"Himachal Pradesh",Bilaspur,Bilaspur,"Bottle gourd",Other,FAQ,30/09/2025,2500,3500,3000
"Himachal Pradesh",Bilaspur,Bilaspur,Cucumbar(Kheera),Other,FAQ,30/09/2025,3000,3500,3200
"Himachal Pradesh",Bilaspur,Bilaspur,Tomato,Local,FAQ,30/09/2025,2000,3000,2500
"Himachal Pradesh",Chamba,Chamba,Cabbage,Other,FAQ,30/09/2025,3000,3500,3250
"Himachal Pradesh",Chamba,Chamba,Onion,Other,FAQ,30/09/2025,2000,2500,2250
"Himachal Pradesh",Chamba,Chamba,Potato,Other,FAQ,30/09/2025,1400,1600,1500
"Himachal Pradesh",Kangra,Dharamshala,"Bhindi(Ladies Finger)",Bhindi,FAQ,30/09/2025,3000,3500,3250
"Himachal Pradesh",Kangra,Dharamshala,"Green Chilli",Other,FAQ,30/09/2025,4500,5000,4750
"Himachal Pradesh",Kangra,Dharamshala,"Mousambi(Sweet Lime)",Other,Medium,30/09/2025,4800,5200,5000
"Himachal Pradesh",Kangra,Kangra,Apple,Other,Medium,30/09/2025,2000,7000,5000
"Himachal Pradesh",Kangra,Kangra,Colacasia,Colacasia,FAQ,30/09/2025,3000,3200,3100
"Himachal Pradesh",Kangra,Kangra,Coriander(Leaves),Other,FAQ,30/09/2025,15000,20000,17000
"Himachal Pradesh",Kangra,Kangra,Guava,Other,Medium,30/09/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra,Lemon,Other,FAQ,30/09/2025,5000,6000,5500
"Himachal Pradesh",Kangra,Kangra,"Mousambi(Sweet Lime)",Other,Medium,30/09/2025,5000,6000,5500
"Himachal Pradesh",Kangra,Kangra,Papaya,Other,Medium,30/09/2025,3500,4000,3700
"Himachal Pradesh",Kangra,Kangra,Potato,Other,FAQ,30/09/2025,1200,3000,1800
"Himachal Pradesh",Kangra,Kangra,"Sponge gourd",Other,FAQ,30/09/2025,2500,3500,3000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Bitter gourd","Bitter Gourd",FAQ,30/09/2025,3800,4000,3900
"Himachal Pradesh",Kangra,Kangra(Baijnath),Coriander(Leaves),Coriander,FAQ,30/09/2025,25000,25000,25000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Ginger(Green),"Green Ginger",FAQ,30/09/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Green Chilli","Green Chilly",FAQ,30/09/2025,4500,4600,4500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Pumpkin,Other,FAQ,30/09/2025,2400,2500,2400
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,30/09/2025,4200,5000,4600
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,FAQ,30/09/2025,3500,4500,4000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,30/09/2025,10000,11000,10500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Apple,American,Medium,30/09/2025,2500,7000,5000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Banana,Amruthapani,Medium,30/09/2025,4000,4200,4100
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Bhindi(Ladies Finger)",Bhindi,FAQ,30/09/2025,3200,3500,3300
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Green Chilli","Green Chilly",FAQ,30/09/2025,6000,6500,6200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Lemon,Lemon,FAQ,30/09/2025,5000,6000,5500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pumpkin,Other,FAQ,30/09/2025,2000,2500,2200
"Himachal Pradesh",Kangra,Palampur,Apple,"Kullu Royal Delicious",Medium,30/09/2025,3000,8000,5000
"Himachal Pradesh",Kangra,Palampur,Capsicum,Capsicum,FAQ,30/09/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Palampur,Carrot,Carrot,FAQ,30/09/2025,2800,3200,3000
"Himachal Pradesh",Kangra,Palampur,"Persimon(Japani Fal)",Other,Medium,30/09/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Palampur,Tomato,Tomato,FAQ,30/09/2025,3000,3200,3100
"Jammu and Kashmir",Kathua,Kathua,"Indian Beans (Seam)",Other,FAQ,30/09/2025,7000,8000,7500
"Jammu and Kashmir",Kathua,Kathua,Onion,Other,FAQ,30/09/2025,1500,1600,1550
"Jammu and Kashmir",Kathua,Kathua,Orange,Nagpuri,Medium,30/09/2025,7000,8000,7500
"Jammu and Kashmir",Kathua,Kathua,Pomegranate,Other,Medium,30/09/2025,8000,12000,10000
"Jammu and Kashmir",Kathua,Kathua,Potato,Other,FAQ,30/09/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,Pumpkin,Other,FAQ,30/09/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,Raddish,Other,FAQ,30/09/2025,2000,2200,2100
"Jammu and Kashmir",Kathua,Kathua,Tomato,Other,FAQ,30/09/2025,2600,2800,2700
Karnataka,Bangalore,Ramanagara,Beans,"Beans (Whole)",Local,30/09/2025,4000,6000,5000
Karnataka,Bangalore,Ramanagara,"Bitter gourd","Bitter Gourd",Local,30/09/2025,1600,2400,2000
Karnataka,Bangalore,Ramanagara,Raddish,Raddish,Local,30/09/2025,1200,2400,2000
Karnataka,Bangalore,Ramanagara,Thondekai,Thondekai,Local,30/09/2025,2400,2800,2600
Karnataka,Belgaum,Kudchi,Maize,Hybrid/Local,Local,30/09/2025,0,0,2400
Karnataka,Chamrajnagar,"Chamaraj Nagar",Arecanut(Betelnut/Supari),Other,Local,30/09/2025,48954,48954,48954
Karnataka,Chamrajnagar,"Chamaraj Nagar",Raddish,Raddish,Local,30/09/2025,800,1000,900
Karnataka,Chamrajnagar,"Chamaraj Nagar",Turmeric,Turmeric,Local,30/09/2025,6500,6500,6500
Kerala,Alappuzha,Chengannur,Amphophalus,Other,FAQ,30/09/2025,4600,4900,4800
Kerala,Alappuzha,Chengannur,Cowpea(Veg),"Cowpea (Veg)",FAQ,30/09/2025,3800,4300,4000
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,30/09/2025,2900,3300,3000
Kerala,Alappuzha,Harippad,Amaranthus,Other,FAQ,30/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,30/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,30/09/2025,4000,4600,4000
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,30/09/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Mango,Other,Medium,30/09/2025,5000,5500,5000
Kerala,Kannur,Thalasserry,"Coconut Oil",Other,FAQ,30/09/2025,38800,39300,39000
Kerala,Kannur,Thalasserry,Onion,"1st Sort",FAQ,30/09/2025,2000,2300,2200
Kerala,Kannur,Thalasserry,Tomato,Other,FAQ,30/09/2025,2000,2500,2200
Kerala,Kottayam,Athirampuzha,Banana,Poovan,Medium,30/09/2025,5000,5200,5100
Kerala,Kottayam,Athirampuzha,"Banana - Green","Banana - Green",FAQ,30/09/2025,3200,3400,3300
Kerala,Kottayam,Athirampuzha,Carrot,Carrot,FAQ,30/09/2025,7200,7400,7300
Kerala,Kottayam,Athirampuzha,Cauliflower,Cauliflower,FAQ,30/09/2025,4400,4600,4500
Kerala,Kottayam,Athirampuzha,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,30/09/2025,6500,6700,6600
Kerala,Kottayam,Athirampuzha,Pineapple,Other,Medium,30/09/2025,4000,4200,4100
Kerala,Kottayam,Athirampuzha,Pumpkin,Pumpkin,FAQ,30/09/2025,3000,3200,3100
Kerala,Kottayam,Ettumanoor,Ashgourd,Other,FAQ,30/09/2025,2000,2400,2200
Kerala,Kottayam,Ettumanoor,Banana,"Banana - Ripe",Medium,30/09/2025,3200,3600,3400
Kerala,Kottayam,Ettumanoor,Drumstick,Drumstick,FAQ,30/09/2025,8500,9000,8700
Kerala,Kottayam,Ettumanoor,"Elephant Yam (Suran)",Other,FAQ,30/09/2025,4300,4600,4400
Kerala,Kottayam,Ettumanoor,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,30/09/2025,6500,6800,6600
Kerala,Kottayam,Ettumanoor,Onion,Big,FAQ,30/09/2025,2000,2400,2200
Kerala,Kottayam,Ettumanoor,Snakeguard,Snakeguard,FAQ,30/09/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,FAQ,30/09/2025,1800,2200,2000
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,FAQ,30/09/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Kallachi,Ginger(Green),"Green Ginger",FAQ,30/09/2025,6800,7200,7000
Kerala,Kozhikode(Calicut),Mukkom,Beetroot,Beetroot,FAQ,30/09/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Mukkom,"Bhindi(Ladies Finger)",Bhindi,FAQ,30/09/2025,2900,3300,3100
Kerala,Kozhikode(Calicut),Mukkom,"Bottle gourd","Bottle Gourd",FAQ,30/09/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Mukkom,Cowpea(Veg),"Cowpea (Veg)",FAQ,30/09/2025,4500,4800,4600
Kerala,Kozhikode(Calicut),Mukkom,Grapes,Other,Large,30/09/2025,7500,8500,8000
Kerala,Kozhikode(Calicut),Mukkom,Orange,Other,Large,30/09/2025,8500,9500,9000
Kerala,Kozhikode(Calicut),Palayam,Ginger(Green),Other,FAQ,30/09/2025,5500,5500,5500
Kerala,Kozhikode(Calicut),Palayam,"Green Chilli",Other,FAQ,30/09/2025,4000,4000,4000
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,30/09/2025,2200,2200,2200
Kerala,Malappuram,Kottakkal,Amaranthus,Amaranthus,FAQ,30/09/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,Brinjal,Other,FAQ,30/09/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,Capsicum,Other,FAQ,30/09/2025,4300,4500,4400
Kerala,Malappuram,Kottakkal,Carrot,Other,FAQ,30/09/2025,5800,6000,5900
Kerala,Malappuram,Kottakkal,Cauliflower,Other,FAQ,30/09/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,"Green Chilli",Other,FAQ,30/09/2025,4600,4800,4700
Kerala,Malappuram,Kottakkal,Guava,Banarasi,Large,30/09/2025,4300,4500,4400
Kerala,Malappuram,Kottakkal,Pineapple,Other,Large,30/09/2025,5000,5200,5100
Kerala,Malappuram,Kottakkal,"Sweet Potato","Hosur Green",FAQ,30/09/2025,2400,2600,2500
Kerala,Malappuram,Kottakkal,Tomato,Other,FAQ,30/09/2025,2100,2300,2200
Kerala,Malappuram,Kottakkal,"Water Melon",Other,Large,30/09/2025,1400,1600,1500
Kerala,Palakad,Koduvayoor,Banana,Poovan,Medium,30/09/2025,3600,4000,3800
Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,FAQ,30/09/2025,3400,3800,3600
Kerala,Palakad,Koduvayoor,Cucumbar(Kheera),Cucumbar,FAQ,30/09/2025,3200,3600,3400
Kerala,Palakad,Koduvayoor,Lime,Other,Medium,30/09/2025,5400,5800,5600
Kerala,Palakad,Koduvayoor,Onion,Big,FAQ,30/09/2025,2600,3000,2800
Kerala,Palakad,Koduvayoor,Pumpkin,Other,FAQ,30/09/2025,3400,3800,3600
Kerala,Palakad,Koduvayoor,Tomato,Other,FAQ,30/09/2025,2400,2800,2600
"Madhya Pradesh",Dhar,Gandhwani,Cotton,"Without Ginned Cotton",FAQ,30/09/2025,5500,5500,5500
"Madhya Pradesh",Indore,Indore,Wheat,Wheat,FAQ,30/09/2025,2580,2640,2640
"Madhya Pradesh",Indore,Sanwer,Wheat,Wheat,FAQ,30/09/2025,2575,2575,2575
"Madhya Pradesh",Khandwa,Khargone(F&V),Cabbage,Cabbage,FAQ,30/09/2025,2200,2600,2400
"Madhya Pradesh",Khandwa,Khargone(F&V),Cucumbar(Kheera),Cucumbar,FAQ,30/09/2025,1200,1500,1400
"Madhya Pradesh",Khandwa,Khargone(F&V),Spinach,Organic,FAQ,30/09/2025,900,1200,1100
"Madhya Pradesh",Khandwa,Mundi,Cotton,"Without Ginned Cotton",FAQ,30/09/2025,5288,5550,5550
"Madhya Pradesh",Ratlam,"A lot",Wheat,Wheat,FAQ,30/09/2025,2500,2500,2500
"Madhya Pradesh",Rewa,Hanumana,Wheat,"Mill Quality",FAQ,30/09/2025,2450,2460,2460
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Soyabeen,Non-FAQ,30/09/2025,3800,3800,3800
"Madhya Pradesh",Seoni,Seoni,Wheat,Wheat,Non-FAQ,30/09/2025,2695,2700,2700
"Madhya Pradesh",Shivpuri,Karera,Groundnut,"Big (With Shell)",FAQ,30/09/2025,4551,4551,4551
"Madhya Pradesh",Tikamgarh,Khargapur,Wheat,"Mill Quality",Non-FAQ,30/09/2025,2498,2498,2498
Maharashtra,Nagpur,Kalmeshwar,Raddish,Other,Local,30/09/2025,1060,1500,1340
Maharashtra,Pune,Pune(Moshi),Cucumbar(Kheera),Other,Local,30/09/2025,1000,2000,1500
Maharashtra,Pune,Pune(Moshi),Guar,Other,Local,30/09/2025,7000,8000,7500
Maharashtra,Pune,Pune(Moshi),"Little gourd (Kundru)",Other,Local,30/09/2025,3000,3500,3250
Maharashtra,Pune,Pune(Moshi),Potato,Local,Local,30/09/2025,1400,1500,1450
Maharashtra,Satara,Vai,Cucumbar(Kheera),Other,Local,30/09/2025,1000,1500,1250
Nagaland,Kohima,Kohima,Carrot,Carrot,FAQ,30/09/2025,19000,19200,19100
Nagaland,Longleng,Longleng,"Green Chilli",Other,FAQ,30/09/2025,9200,9500,9300
Odisha,Boudh,Boudh,"Bhindi(Ladies Finger)",Other,FAQ,30/09/2025,4500,5500,5000
Odisha,Boudh,Boudh,Cabbage,Other,FAQ,30/09/2025,3500,4500,4000
Odisha,Boudh,Boudh,Pumpkin,Other,FAQ,30/09/2025,1200,2000,1500
Odisha,Dhenkanal,Hindol,"Bhindi(Ladies Finger)",Bhindi,FAQ,30/09/2025,4000,4500,4200
Odisha,Dhenkanal,Hindol,Brinjal,Brinjal,FAQ,30/09/2025,3500,4000,3800
Odisha,Dhenkanal,Hindol,Drumstick,Drumstick,FAQ,30/09/2025,9500,10000,9800
Punjab,Amritsar,Rayya,"Green Chilli","Green Chilly",FAQ,30/09/2025,2800,2800,2800
Punjab,Bhatinda,"Bhagta Bhai Ka",Apple,Other,Medium,30/09/2025,4000,4000,4000
Punjab,Bhatinda,"Bhagta Bhai Ka","Green Chilli",Other,FAQ,30/09/2025,4300,4300,4300
Punjab,Bhatinda,"Bhagta Bhai Ka",Onion,Other,FAQ,30/09/2025,1900,1900,1900
Punjab,Fazilka,Fazilka,Apple,Other,Medium,30/09/2025,5000,10000,7000
Punjab,Fazilka,Fazilka,Banana,Other,Medium,30/09/2025,2500,3500,3000
Punjab,Fazilka,Fazilka,Tomato,Other,FAQ,30/09/2025,4000,6000,5000
Punjab,Gurdaspur,Batala,"Bhindi(Ladies Finger)",Other,FAQ,30/09/2025,3000,3500,3200
Punjab,Gurdaspur,Batala,Spinach,Other,FAQ,30/09/2025,4000,4500,4200
Punjab,Hoshiarpur,"Garh Shankar",Banana,Medium,Medium,30/09/2025,3000,3500,3300
Punjab,Hoshiarpur,"Garh Shankar","Bhindi(Ladies Finger)",Bhindi,FAQ,30/09/2025,2000,3000,2500
Punjab,Hoshiarpur,"Garh Shankar",Cabbage,Cabbage,FAQ,30/09/2025,1300,1800,1500
Punjab,Hoshiarpur,"Garh Shankar",Papaya,Other,Medium,30/09/2025,3000,3500,3200
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Potato,Other,FAQ,30/09/2025,800,1000,900
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Onion,Other,FAQ,30/09/2025,1600,1600,1600
Punjab,Ludhiana,Khanna,Apple,Other,Medium,30/09/2025,4000,8000,6000
Punjab,Ludhiana,Khanna,Banana,Other,Medium,30/09/2025,1800,1800,1800
Punjab,Ludhiana,Khanna,Cauliflower,Other,FAQ,30/09/2025,1500,3000,2000
Punjab,Ludhiana,Khanna,Ginger(Green),Other,FAQ,30/09/2025,2000,4000,3000
Punjab,Ludhiana,Khanna,Kinnow,Other,Medium,30/09/2025,1000,2000,1500
Punjab,Ludhiana,Khanna,"Mousambi(Sweet Lime)",Other,Medium,30/09/2025,2000,3500,2500
Punjab,Ludhiana,Khanna,Potato,Other,FAQ,30/09/2025,400,1000,600
Punjab,Ludhiana,Khanna,Pumpkin,Other,FAQ,30/09/2025,700,1500,1200
Punjab,Moga,"Kot ise Khan",Brinjal,Other,FAQ,30/09/2025,800,1000,900
Punjab,Tarntaran,Tarantaran,"Green Chilli",Other,FAQ,30/09/2025,3000,4000,3500
Punjab,Tarntaran,Tarantaran,Tomato,Other,FAQ,30/09/2025,2600,3000,2800
Rajasthan,Deeg,Sikri,Mustard,"Big 100 Kg",Non-FAQ,30/09/2025,6350,6930,6780
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Green Chilli","Green Chilly",FAQ,30/09/2025,2000,2400,2200
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Guava,Guava,Medium,30/09/2025,3000,3400,3200
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pumpkin,Other,FAQ,30/09/2025,800,1000,900
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Sponge gourd","Sponge gourd",FAQ,30/09/2025,1500,1900,1700
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tomato,Other,FAQ,30/09/2025,2100,2500,2300
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Water Melon",Other,Medium,30/09/2025,2200,2600,2400
Rajasthan,"Jaipur Rural",Bassi,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,30/09/2025,2000,2629,2314
Rajasthan,Tonk,Uniyara,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,30/09/2025,2248,2248,2248
Telangana,Khammam,Sattupalli,Paddy(Dhan)(Common),Common,Non-FAQ,30/09/2025,2200,2320,2300
Telangana,Nalgonda,Kodad,Paddy(Dhan)(Common),"B P T",FAQ,30/09/2025,2300,2300,2300
"Uttar Pradesh",Aligarh,Charra,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,30/09/2025,2100,2200,2150
"Uttar Pradesh",Aligarh,Khair,Apple,Delicious,Small,30/09/2025,4500,6500,5000
"Uttar Pradesh",Aligarh,Khair,Banana,"Banana - Ripe",Small,30/09/2025,1200,1500,1400
"Uttar Pradesh",Aligarh,Khair,Ginger(Green),"Green Ginger",FAQ,30/09/2025,3500,4000,3800
"Uttar Pradesh",Amethi,Sultanpur,Apple,Delicious,Medium,30/09/2025,6850,6980,6900
"Uttar Pradesh",Amethi,Sultanpur,"Banana - Green","Banana - Green",FAQ,30/09/2025,1625,1685,1650
"Uttar Pradesh",Amethi,Sultanpur,"Bottle gourd","Bottle Gourd",FAQ,30/09/2025,1425,1525,1500
"Uttar Pradesh",Amethi,Sultanpur,Capsicum,Capsicum,FAQ,30/09/2025,4680,4735,4700
"Uttar Pradesh",Amethi,Sultanpur,Cucumbar(Kheera),Cucumbar,FAQ,30/09/2025,1900,1945,1930
"Uttar Pradesh",Amethi,Sultanpur,Potato,Desi,FAQ,30/09/2025,1080,1125,1100
"Uttar Pradesh",Amethi,Sultanpur,Tomato,Deshi,Non-FAQ,30/09/2025,1850,1900,1880
"Uttar Pradesh",Badaun,Babrala,Paddy(Dhan)(Common),Common,Non-FAQ,30/09/2025,2320,2350,2340
"Uttar Pradesh",Bulandshahar,Divai,Tomato,Deshi,FAQ,30/09/2025,1400,1600,1500
"Uttar Pradesh",Bulandshahar,Gulavati,"Bitter gourd","Bitter Gourd",FAQ,30/09/2025,1500,1700,1600
"Uttar Pradesh",Bulandshahar,Gulavati,"Bottle gourd","Bottle Gourd",FAQ,30/09/2025,1000,1200,1100
"Uttar Pradesh",Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,30/09/2025,1100,1300,1200
"Uttar Pradesh",Bulandshahar,Sikarpur,"Bhindi(Ladies Finger)",Bhindi,FAQ,30/09/2025,1000,1200,1100
"Uttar Pradesh",Bulandshahar,Sikarpur,Cauliflower,Cauliflower,FAQ,30/09/2025,2000,2200,2100
"Uttar Pradesh",Bulandshahar,Sikarpur,Colacasia,Colacasia,FAQ,30/09/2025,1500,1650,1600
"Uttar Pradesh",Bulandshahar,Sikarpur,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,30/09/2025,2400,2951,2657
"Uttar Pradesh",Bulandshahar,Sikarpur,Potato,Potato,FAQ,30/09/2025,850,1000,950
"Uttar Pradesh",Bulandshahar,Sikarpur,Pumpkin,Pumpkin,FAQ,30/09/2025,800,1000,900
"Uttar Pradesh",Bulandshahar,Sikarpur,Tomato,Deshi,FAQ,30/09/2025,1500,1600,1550
"Uttar Pradesh",Etah,Awagarh,Onion,Red,Non-FAQ,30/09/2025,1200,1400,1250
"Uttar Pradesh",Etah,Awagarh,Potato,Desi,FAQ,30/09/2025,800,1000,900
"Uttar Pradesh",Etawah,Etawah,Onion,Red,FAQ,30/09/2025,1100,1400,1300
"Uttar Pradesh",Etawah,Jasvantnagar,Onion,Red,FAQ,30/09/2025,1270,1370,1320
"Uttar Pradesh",Etawah,Jasvantnagar,Potato,Potato,FAQ,30/09/2025,850,1050,950
"Uttar Pradesh",Fatehpur,Fatehpur,Onion,Red,FAQ,30/09/2025,1260,1410,1340
"Uttar Pradesh","Jalaun (Orai)",Ait,Wheat,Dara,FAQ,30/09/2025,2510,2544,2525
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Cabbage,Cabbage,FAQ,30/09/2025,1800,1870,1830
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Garlic,Garlic,FAQ,30/09/2025,3400,3500,3460
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Tomato,Local,FAQ,30/09/2025,2400,2500,2440
"Uttar Pradesh",Maharajganj,Nautnava,Pumpkin,Pumpkin,FAQ,30/09/2025,500,600,560
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,30/09/2025,800,1000,900
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Potato,Desi,FAQ,30/09/2025,900,1000,950
"Uttar Pradesh",Pillibhit,Pilibhit,Onion,Red,FAQ,30/09/2025,1320,1400,1360
"Uttar Pradesh",Pillibhit,Pilibhit,Rice,Coarse,FAQ,30/09/2025,3428,3508,3468
"Uttar Pradesh",Pillibhit,Pilibhit,Tomato,Local,FAQ,30/09/2025,1730,1810,1770
"Uttar Pradesh",Pillibhit,Puranpur,"Green Chilli","Green Chilly",FAQ,30/09/2025,3620,3700,3660
"Uttar Pradesh",Pillibhit,Puranpur,Tomato,Local,FAQ,30/09/2025,1720,1800,1760
"Uttar Pradesh",Pillibhit,Puranpur,Wheat,Dara,FAQ,30/09/2025,2550,2640,2595
"Uttar Pradesh",Pillibhit,Puranpur,Wheat,Dara,Non-FAQ,30/09/2025,2450,2535,2490
"Uttar Pradesh",Raebarelli,Lalganj,Potato,Desi,FAQ,30/09/2025,900,1000,950
"Uttar Pradesh",Raebarelli,Lalganj,Raddish,Raddish,FAQ,30/09/2025,1000,1100,1050
"Uttar Pradesh",Sambhal,Bhehjoi,Wood,Eucalyptus,FAQ,30/09/2025,500,510,505
"Uttar Pradesh",Shravasti,Payagpur,Ginger(Green),"Green Ginger",FAQ,30/09/2025,3300,3500,3400
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Wood,Other,FAQ,30/09/2025,500,600,550
Uttrakhand,Haridwar,Lakshar,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,30/09/2025,2811,2851,2830
